InstanceId|Name|InstanceType|AvailabilityZone|VpcId|SubnetId|PrivateIpAddress|State|acc_id|Launch_date_Time|ImageId|Owner|CostCenter|ClarityID|Environment|APPType|OSType|BillingContact|InstanceState|Stack|ServerType|BackupID|SchedulerID|TerminationDate|Compliance|ExceptionList|ADJoined|CreationDate|ChargeID|SupportScope|Day2Operation|aws:cloudformation:logical-id|aws:cloudformation:stack-name|aws:autoscaling:groupName|aws:ec2:fleet-id|aws:ec2launchtemplate:id|aws:ec2launchtemplate:version|aws:eks:cluster-name|aws:elasticmapreduce:instance-group-role|aws:elasticmapreduce:job-flow-id|Component|RITM|ServiceNowCatalog|ServiceNowInstanceName|vmw:provisioning:blueprint|vmw:provisioning:blueprintResourceName|vmw:provisioning:blueprintVersion|vmw:provisioning:cloudZone|vmw:provisioning:constraints.placement|vmw:provisioning:deployment|vmw:provisioning:flavorMapping|vmw:provisioning:imageMapping|vmw:provisioning:org|vmw:provisioning:project|vmw:provisioning:requester|Purpose|SchedulerID-RITM
i-04a16d24a74a800f8|GLGBLN-ST931181|t3a.xlarge|eu-west-1a|vpc-c8cd11ac|subnet-d06013b4|10.186.43.30|running|782671389447|2024-08-26 01:08:06|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|050255|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|08/03/2021|null|TIS|UTC:20/07/24-05:46:28-GAN3-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM7136726
i-09976eab4d502a8e2|GLGBLN-SP928068|m6a.2xlarge|eu-west-1a|vpc-c8cd11ac|subnet-7248f316|10.186.11.93|running|782671389447|2023-11-18 05:09:56|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|050255|PRD|Amazon Elastic Compute Cloud/CentrifyN|redhat/7|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_REQUESTED|null|Y|null|YES|10/01/2021|null|TIS|UTC:18/11/23-05:03:26-SINGHN1R-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0a2d3e54c4b1a961e|GLGBLN-ST931319|m6a.xlarge|eu-west-1a|vpc-c8cd11ac|subnet-d06013b4|10.186.43.168|running|782671389447|2024-08-26 01:08:15|ami-664c2b1f|TIS|868535|029603|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|10/22/2021|null|TIS|UTC:02/04/24-07:23:44-NIRHANI1-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5803771
i-081a5bbbd2121391f|GLGBLN-ST930235|m6a.large|eu-west-1a|vpc-c8cd11ac|subnet-d66013b2|10.186.33.14|running|782671389447|2023-11-21 04:30:58|ami-029433bbe1c682548|TAD|868631|031784|PPRD|Amazon Elastic Compute Cloud/CentrifyY|windows/2019|MYTKONA1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|EXC_NVS-EC2-EXC031_NA_RITM6416349_20250330|YES|11/23/2021|null|TIS|UTC:21/11/23-04:30:50-DHANRDI1-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-07c9214f971ba9eb4|GLGBLN-ST930836|t3a.xlarge|eu-west-1b|vpc-c8cd11ac|subnet-12eb8464|10.186.39.187|running|782671389447|2024-08-25 08:38:14|ami-664c2b1f|Technology Architecture and Digital|1-40053.2.|043877|TST|Axway API gateway/CentrifyY|redhat/7.9|GONZAPA1/LORIGMA2|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|01/25/2018|null|TIS|UTC:25/02/24-03:27:28-MEHARPR2-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5812179
i-0d5db513c6b61af90|GLGBLN-ST931486|m6a.large|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.84|running|782671389447|2024-08-05 01:06:25|ami-664c2b1f|Development IT|I410001343|045453|TST|Hadoop/CentrifyY|redhat/7.9|BABICGA1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC012_NA_RITM7146746_20250130/EXC_NVS-EC2-EXC031_NA_RITM7146746_20250130|YES|11/28/2019|null|TIS|UTC:15/11/23-06:23:13-BELAMAM1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5859783
i-03fde6aec2f9216da|GLGBLN-SP928354|m6a.large|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.128|running|782671389447|2023-12-02 05:31:54|ami-664c2b1f|Development IT|I410001343|045453|PRD|Hadoop/CentrifyY|redhat/7.9|BABICGA1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|null|YES|11/28/2019|null|TIS|UTC:02/12/23-05:25:10-MAHESMA7-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0e4e9124460c006ba|GLGBLN-ST931526|t3a.medium|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.124|running|782671389447|2024-08-26 01:08:28|ami-664c2b1f|DIT|868251|050336|TST|Amazon Elastic Cloud Compute/CentrifyY|redhat/7.9|VARMAVE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|10/11/2020|null|TIS|UTC:03/11/23-08:44:55-BELAMAM1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5888961
i-0da092caab48e8372|GLGBLN-ST931512|t3a.medium|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.110|running|782671389447|2024-08-26 01:08:38|ami-664c2b1f|DIT|868251|050336|TST|Amazon Elastic Cloud Compute/CentrifyY|redhat/7.9|VARMAVE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|10/11/2020|null|TIS|UTC:03/11/23-08:44:55-BELAMAM1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5888961
i-02105e8f1d584e20d|GLGBLN-ST931643|t3a.large|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.241|running|782671389447|2024-08-26 01:08:47|ami-664c2b1f|Development IT|868251|050335|TST|Amazon Elastic Cloud Compute/CentrifyY|redhat/7.9|VARMAVE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|10/13/2020|null|TIS|UTC:03/11/23-08:24:23-POTTISU1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5888971
i-061f306b86d106033|GLGBLN-ST931568|t3a.large|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.166|running|782671389447|2024-08-26 01:08:57|ami-664c2b1f|Development IT|868251|050335|TST|Amazon Elastic Cloud Compute/CentrifyY|redhat/7.9|VARMAVE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|10/13/2020|null|TIS|UTC:09/12/23-07:27:37-SSAW-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5888971
i-03bd0eb48e1210e55|GLGBLN-SP928258|m6a.2xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.32|running|782671389447|2023-12-02 05:07:12|ami-664c2b1f|Devolpment IT|868251|050336|PRD|Amazon Elastic Cloud Compute/CentrifyN|redhat/7.8|VARMAVE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|null|YES|10/15/2020|null|TIS|UTC:02/12/23-05:03:50-AVALO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0d881eec38d67d966|GLGBLN-SP928316|m6a.2xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.90|running|782671389447|2023-12-02 05:22:21|ami-664c2b1f|Devolpment IT|868251|050336|PRD|Amazon Elastic Cloud Compute/CentrifyN|redhat/7.8|VARMAVE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|null|YES|10/15/2020|null|TIS|UTC:02/12/23-05:03:50-AVALO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0133f107e76bb1739|GLGBLN-SP928348|m6a.2xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.122|running|782671389447|2023-12-02 04:52:04|ami-664c2b1f|DIT|868251|050335|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|VARMAVE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|null|YES|10/30/2020|null|TIS|UTC:02/12/23-04:49:30-AVALO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-02c96018a71320bda|GLGBLN-SP928416|m6a.2xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.190|running|782671389447|2023-12-02 04:59:53|ami-664c2b1f|DIT|868251|050335|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.8|VARMAVE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|null|YES|10/30/2020|null|TIS|UTC:02/12/23-04:49:30-AVALO1-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0e5730ace1f5419ba|GLGBLN-ST931479|m6a.2xlarge|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.77|running|782671389447|2024-07-24 07:51:17|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|043877|TST|Axway/CentrifyY|redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|EXC_NVS-EC2-EXC012_NA_RITM7146746_20250130/EXC_NVS-EC2-EXC031_NA_RITM7146746_20250130|YES|03/04/2021|null|TIS|UTC:07/24/2024-05:58:57-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-00524a575184c6e94|GLGBLN-ST931655|m6a.large|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.253|running|782671389447|2024-07-24 07:51:17|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|043877|TST|Axway/CentrifyY|redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|EXC_NVS-EC2-EXC012_NA_RITM7146746_20250130/EXC_NVS-EC2-EXC031_NA_RITM7146746_20250130|YES|03/04/2021|null|TIS|UTC:07/24/2024-05:58:57-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-013dd02f57ef2bd7a|GLGBLN-ST931495|m6a.large|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.93|running|782671389447|2024-07-24 07:51:17|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|043877|TST|Axway/CentrifyY|redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|EXC_NVS-EC2-EXC012_NA_RITM7146746_20250130/EXC_NVS-EC2-EXC031_NA_RITM7146746_20250130|YES|03/04/2021|null|TIS|UTC:07/24/2024-05:58:57-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-095c193b1b21d707f|GLGBLN-ST931477|m6a.large|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.75|running|782671389447|2024-07-24 07:51:17|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|043877|TST|Axway/CentrifyY|redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|EXC_NVS-EC2-EXC012_NA_RITM7146746_20250130/EXC_NVS-EC2-EXC031_NA_RITM7146746_20250130|YES|03/04/2021|null|TIS|UTC:07/24/2024-05:58:57-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-09f447d120d34e623|GLGBLN-ST931492|m6a.large|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.90|running|782671389447|2024-07-24 07:51:17|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|043877|TST|Axway/CentrifyY|redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|EXC_NVS-EC2-EXC012_NA_RITM7146746_20250130/EXC_NVS-EC2-EXC031_NA_RITM7146746_20250130|YES|03/04/2021|null|TIS|UTC:07/24/2024-05:58:57-Underutilized-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0018f01187077540f|GLGBLN-SP928280|m6a.xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.54|running|782671389447|2023-11-25 06:05:52|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|043877|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|null|YES|07/13/2021|null|TIS|UTC:25/11/23-06:04:33-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0b155eb9a12898375|GLGBLN-SP928408|m6a.xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.182|running|782671389447|2023-11-25 06:29:53|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|043877|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|null|YES|07/13/2021|null|TIS|UTC:25/11/23-06:04:33-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-05e6c31c3393edbc7|GLGBLN-SP928356|m6a.2xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.130|running|782671389447|2023-11-25 05:52:10|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|043877|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|null|YES|07/13/2021|null|TIS|UTC:25/11/23-05:42:46-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-022de367eabf1981b|GLGBLN-SP928357|m6a.xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.131|running|782671389447|2023-11-25 06:11:11|ami-664c2b1f|Technology Architecture and Digital |W1-41817.1.01|043877|PRD|Amazon Elastic Compute Cloud/CentrifyY |redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|null|YES|07/13/2021|null|TIS|UTC:25/11/23-06:04:33-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0d912301a667c5f84|GLGBLN-SP928427|m6a.xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.201|running|782671389447|2023-11-25 06:41:36|ami-664c2b1f|Technology Architecture and Digital |W1-41817.1.01|043877|PRD|Amazon Elastic Compute Cloud/CentrifyY |redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_APPLICABLE|null|null|null|YES|07/13/2021|null|TIS|UTC:25/11/23-06:04:33-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-01a28824fa10373cf|GLGBLN-ST931551|t3a.medium|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.149|running|782671389447|2024-08-26 01:09:06|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|050255|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|08/03/2021|null|TIS|UTC:20/07/24-05:49:01-GAN3-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM7136726
i-0ce21cb16cb5b08b1|GLGBLN-ST931597|t3a.xlarge|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.195|running|782671389447|2024-08-26 01:09:16|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|050255|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7.9|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|08/03/2021|null|TIS|UTC:20/07/24-05:47:52-GAN3-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM7136726
i-08f29d42f800b80ae|GLGBLN-SP928398|m6a.2xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.172|running|782671389447|2023-11-18 05:04:48|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|050255|PRD|Amazon Elastic Compute Cloud/CentrifyN|redhat/7|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_REQUESTED|null|Y|null|YES|10/01/2021|null|TIS|UTC:18/11/23-05:03:26-SINGHN1R-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-094ee5e430d22a2c2|GLGBLN-SP928467|m6a.xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.241|running|782671389447|2023-11-18 05:52:07|ami-664c2b1f|Technology Architecture and Digital|W1-41817.1.01|050255|PRD|Amazon Elastic Compute Cloud/CentrifyN|redhat/7|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_REQUESTED|null|Y|null|YES|10/01/2021|null|TIS|UTC:18/11/23-05:50:50-SINGHN1R-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-003552e27a784b449|GLGBLN-ST931562|m6a.xlarge|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.160|running|782671389447|2024-08-26 01:09:25|ami-664c2b1f|TIS|W1-41817.1.01|029603|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SLADEBE1|null|null|null|EBS-AWSBKP-D-35_GMT|SCH-NVS-WRKDAYS_GMT|null|null|null|YES|10/22/2021|null|TIS|UTC:02/04/24-07:23:44-NIRHANI1-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5803771
i-045517a258dd658b0|GLGBLN-SP928246|m6a.xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.20|running|782671389447|2024-01-31 14:24:58|ami-664c2b1f|Technology and Infrastructure Service|W1-41817.1.01|029603|PRD|Amazon Elastic Cloud Compute/CentrifyY|redhat/7.9|YERRARA8|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_REQUESTED|null|null|null|YES|01/07/2022|null|TIS|UTC:31/01/24-14:20:16-RAMACHA2-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-006d600a8e8ce5e0d|GLGBLN-SP928113|m6a.xlarge|eu-west-1a|vpc-c8cd11ac|subnet-7248f316|10.186.11.138|running|782671389447|2024-01-31 14:20:28|ami-664c2b1f|Technology and Infrastructure Service|W1-41817.1.01|029603|PRD|Amazon Elastic Cloud Compute/CentrifyY|redhat/7.9|YERRARA8|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_REQUESTED|null|null|null|YES|01/07/2022|null|TIS|UTC:31/01/24-14:20:16-RAMACHA2-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-03a7b4ee120f8382b|GLGBLN-SP928114|t3a.medium|eu-west-1a|vpc-c8cd11ac|subnet-7248f316|10.186.11.139|running|782671389447|2022-11-29 15:26:12|ami-664c2b1f|ThousandEyes Application Service|840395|052003|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SANSAST1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC031_NA_RITM4989004_20240403|YES|11/29/2022|null|TIS|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-042bc441181de2211|GLGBLN-SP928470|t3a.medium|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.244|running|782671389447|2022-11-10 12:13:37|ami-664c2b1f|ThousandEyes Application Service|840395|052003|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/7|SANSAST1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC031_NA_RITM4989004_20240403|YES|11/10/2022|null|TIS|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-01534f661520d6bd8|GLGBLN-SP928207|m6a.2xlarge|eu-west-1a|vpc-c8cd11ac|subnet-7248f316|10.186.11.232|running|782671389447|2023-11-24 14:14:04|ami-098695407b18171cb|Technology and Infrastructure Service|W1-43162.1.01|053030|PRD|Hadoop/CentrifyY|redhat/7|KASAVRA1|null|null|null|EBS-AWSBKP-D-35_GMT|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC031_NA_RITM4834097_20240301|YES|2/28/2023|null|TIS|UTC:24/11/23-14:12:46-DASHAS5-changeInstanceType-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-09c0487283cf40afc|GLGBLN-ST931436|m5ad.2xlarge|eu-west-1b|vpc-c8cd11ac|subnet-15eb8463|10.186.45.34|running|782671389447|2024-07-19 10:23:36|ami-0a9493fb2aa2a050f|TIS|null|029603|TST|Amazon Elastic Compute Cloud/CentrifyY|redhat/8|SLADEBE1|null|null|null|EBS-NVS-D-7_GMT|NOT_REQUESTED|null|null|EXC_NVS-EC2-EXC012_NA_RITM6448535_20240920|YES|07/11/2023|null|TIS|UTC:19/07/24-10:23:23-RAMACHA2-start-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|go/cloud/instance|RITM5322308|null|null|null|null|null|null|null|null|null|null|null|null|null|null|RITM5803771
i-05e13dae3602b8c65|GLGBLN-SP928285|m5ad.large|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.59|stopped|782671389447|2023-07-21 12:51:02|ami-0a9493fb2aa2a050f|Technology Architecture and Digital|null|029603|PRD|Amazon Elastic Compute Cloud/CentrifyY|redhat/8|SLADEBE1|null|null|null|EBS-NVS-D-7_GMT|NOT_APPLICABLE|null|null|null|YES|07/21/2023|null|TIS|UTC:28/05/24-17:51:05-RAMACHA2-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|go/cloud/instance|RITM5360936|null|null|null|null|null|null|null|null|null|null|null|null|null|null|null
i-0efaa0da26c15a227|GLGBLN-SP928275|m5ad.large|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.49|stopped|782671389447|2024-03-28 13:40:03|ami-0ddcc574cf582f062|APD|null|029603|PRD|Amazon Elastic compute cloud/CentrifyY|redhat/8|SLADEBE1|null|null|null|EBS-NVS-D-7_GMT|NOT_APPLICABLE|null|Y|null|YES|08/08/2023|null|TIS|UTC:28/05/24-17:50:10-RAMACHA2-stop-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|b353ce69-c28a-4e08-b1a8-eb75f389c218|vRealize_Automation_Build_Cloud_AWS_EC2_Instance|1.0|4a414e37-b6dc-41e7-ab1c-ca648727f749|novartis-rsi-gb, rsi-eu-west-1, rsi-eu-west-1b|6165deb5-508b-4144-84fc-260762af1126|eb82cf0448b13a7c79c39dc1b356613246a64bce-system-instance|ee701a78-6dcb-4c2c-bf7d-de2cdb8ec3d0-c0800f5e-fee6-4a2c-996d-25bbfa7fa779|ee701a78-6dcb-4c2c-bf7d-de2cdb8ec3d0|35a9b8c9-cf1c-4575-ab90-7bf49fce1412|provisioning-dogckdvonakwotar@provisioning-client.local|null|null
i-0558431edd5b85c12|GLGBLN-SP928368|m6a.2xlarge|eu-west-1b|vpc-c8cd11ac|subnet-55aa0323|10.186.13.142|running|782671389447|2024-08-25 05:21:29|ami-0ddcc574cf582f062|APD|null|050255|PRD|Amazon Elastic compute cloud/CentrifyY|redhat/8|SLADEBE1|null|null|null|EBS-NVS-D-7_GMT|NOT_APPLICABLE|null|Y|null|YES|11/21/2023|null|TIS|UTC:25/08/24-05:19:40-SRIDH1-restart-Using-Jenkins-Job|null|null|null|null|null|null|null|null|null|null|null|null|null|b353ce69-c28a-4e08-b1a8-eb75f389c218|vRealize_Automation_Build_Cloud_AWS_EC2_Instance|1.1|4a414e37-b6dc-41e7-ab1c-ca648727f749|novartis-rsi-gb, rsi-eu-west-1, rsi-eu-west-1b|739f1682-ab2d-4bf6-b6d8-e6b2abc79bf3|eb82cf0448b13a7c79c39dc1b356613246a64bce-system-instance|ee701a78-6dcb-4c2c-bf7d-de2cdb8ec3d0-c0800f5e-fee6-4a2c-996d-25bbfa7fa779|ee701a78-6dcb-4c2c-bf7d-de2cdb8ec3d0|35a9b8c9-cf1c-4575-ab90-7bf49fce1412|provisioning-dogckdvonakwotar@provisioning-client.local|null|NA
